osm_id,surface,tracktype,highway,name
557002208,ground,,footway,
557002212,ground,,footway,
557006300,ground,,footway,
557006585,gravel,,footway,
557006586,gravel,,footway,
557032449,rock,,steps,
557032894,fine_gravel,,footway,
557170992,,grade2,track,
557180595,ground,,footway,
557189941,gravel,grade2,track,
557192761,,grade2,track,
557192768,,grade4,track,
557192769,,grade2,track,
557198441,,grade4,track,
557216107,pebblestone,,pedestrian,北スロープ
557225610,gravel,,residential,
557348053,unpaved,,service,
557368376,,grade4,track,
557374539,,grade2,track,
557374552,,grade2,track,
557374554,,grade2,track,
557385794,,grade2,track,
557512495,unpaved,,footway,
557553509,ground,,track,
557663173,unpaved,,service,
557691704,,grade3,track,
557835483,dirt,,footway,
557847642,gravel,,service,
557929389,,grade3,track,
557929894,,grade2,track,
557931182,,grade2,track,
557961491,ground,,path,
557964770,ground,,path,
557991662,unpaved,,service,
557995038,unpaved,,service,
558044095,,grade2,track,
558046479,unpaved,,service,
558119337,compacted,,path,
558119340,unpaved,grade2,track,
558119376,unpaved,grade2,track,
558119393,compacted,,service,
558119395,compacted,,service,
558212536,dirt,,footway,
558213477,compacted,,residential,
558213502,compacted,,residential,
558213504,compacted,,residential,
558213513,compacted,,residential,
558213515,compacted,,residential,
558213516,compacted,,residential,
558213524,compacted,,residential,
558245609,ground,,path,
558245610,ground,,path,
558251454,unpaved,,footway,
558251455,ground,,footway,
558251456,ground,,footway,
558305937,ground,,path,
558305940,ground,,path,
558415324,,grade2,track,
558421408,compacted,,pedestrian,
558437973,ground,,unclassified,
558437974,ground,,unclassified,
558437975,ground,,unclassified,
558437979,ground,,unclassified,
558437980,ground,,unclassified,
558437986,ground,,unclassified,
558437987,ground,,unclassified,
558437988,ground,,unclassified,
558437989,ground,,unclassified,
558442627,ground,,path,
558465841,ground,,footway,
558467329,ground,,service,
558473641,ground,,track,
558509261,earth,,path,準用河川上富士川管理用通路
558598282,unpaved,,path,
558632493,,grade2,track,
558694707,,grade3,track,
558694709,,grade2,track,
558694711,gravel,grade2,track,
558694721,grass,,footway,
558704345,ground,grade3,track,
558719098,unpaved,,residential,
558723235,ground,,path,
558793450,,grade4,track,
558801628,gravel,,unclassified,
558801638,gravel,,path,
558801642,gravel,,path,
558815015,earth,,footway,
558815029,ground,,path,遊歩道
558815033,ground,,path,遊歩道
558863989,grass,,footway,
558863991,ground,,footway,
558870243,grass,,path,
558925172,,grade2,track,
558928069,grass,,footway,
558942884,woodchips,,footway,
558942891,woodchips,,footway,
558945407,unpaved,,footway,
558945408,compacted,,steps,
558945434,unpaved,,cycleway,
558946315,woodchips,,footway,
558947168,unpaved,,footway,
558947169,unpaved,,footway,
558948521,ground,,path,
558949058,unpaved,,residential,
558966481,unpaved,,service,
558969343,ground,,path,
558982370,,grade2,track,
558982372,fine_gravel,grade2,unclassified,清澄町１号線
559072589,unpaved,,residential,
559072590,unpaved,,residential,
559073999,ground,,service,私道
559090265,,grade3,track,
559101736,,grade2,track,
559111250,fine_gravel,,unclassified,清澄町１号線
559111251,,grade3,track,清澄町１号線
559112006,unpaved,,service,
559112007,unpaved,,service,
559112526,,grade3,track,
559114864,ground,,path,
559115182,gravel,,track,
559119429,pebblestone,,path,
559119933,,grade3,track,
559119934,,grade3,track,
559153531,unpaved,,path,
559153760,unpaved,,service,
559186144,,grade3,track,
559266534,unpaved,,service,
559284524,ground,,footway,八幡神社参道
559342248,unpaved,,residential,
559342253,unpaved,,residential,
559342254,unpaved,,residential,
559342257,unpaved,,residential,
559342258,unpaved,,service,
559349609,gravel,,unclassified,駒ヶ岳３号線
559349610,gravel,,unclassified,駒ヶ岳３号線
559349611,,grade3,track,
559353484,,grade3,track,
559354498,,grade2,unclassified,
559354620,,grade4,track,
559354621,,grade3,track,
559354623,,grade3,track,
559365732,,grade2,track,
559365735,,grade3,track,尾白内町２１号線
559365736,,grade3,path,尾白内町６号線
559365737,,grade3,track,尾白内町１８号線
559368127,,grade2,track,鳥崎林道
559371229,,grade2,track,鷲ノ木町４号線
559371232,,grade3,track,鷲ノ木町４号線
559372235,wood,,footway,はりまや橋
559417833,ground,,residential,
559433311,sand,,path,
559578281,unpaved,,footway,
559591526,,grade2,track,
559591529,,grade3,track,濁川１０号線
559596320,gravel,,service,
559596665,,grade3,track,砂原３号線
559671610,gravel,grade1,track,
559680042,unpaved,,service,
559721577,dirt,,footway,
559738209,ground,,footway,
559743066,gravel,,path,
559767201,fine_gravel,,service,
559768088,fine_gravel,,unclassified,
559786892,fine_gravel,,service,
559791593,,grade3,track,
559791594,,grade3,track,
559791595,,grade3,track,
559791596,,grade3,track,
559791597,,grade3,track,
559791598,,grade3,track,
559791599,,grade3,track,
559805755,,grade3,track,
559805761,,grade3,track,
559805762,,grade3,track,
559805763,,grade3,track,
559960673,ground,,path,
559960674,ground,,path,
559971984,,grade3,track,砂原西４号線
559971988,,grade3,track,
559995151,unpaved,,path,
559995692,unpaved,,track,
559995848,unpaved,,track,
560012527,unpaved,,unclassified,砂原６４号線
560012528,unpaved,,unclassified,
560012529,fine_gravel,,unclassified,砂原６４号線
560059817,gravel,,residential,
560059821,gravel,,residential,
560076841,,grade3,track,
560080441,compacted,,path,
560081307,,grade2,track,
560081308,,grade2,track,
560083635,,grade3,track,鷲ノ木町４号線
560083636,,grade3,track,鷲ノ木町４号線
560092820,unpaved,grade3,track,
560092821,unpaved,grade4,track,
560097463,fine_gravel,,footway,
560121408,,grade3,track,
560121460,,grade2,track,
560240055,compacted,,residential,
560247288,fine_gravel,,footway,
560250996,ground,,path,
560250997,ground,,path,
560250998,ground,,path,
560251002,ground,,path,
560279835,unpaved,,unclassified,
560398285,grass,,pedestrian,西大宮北口駅前広場
560417270,gravel,,service,
560417271,gravel,,service,
560417272,gravel,,service,
560417275,gravel,,path,
560417280,gravel,,path,
560417282,gravel,,path,
560417283,gravel,,path,
560420399,unpaved,,path,
560420404,unpaved,,path,
560420843,dirt,,residential,
560436061,,grade3,track,
560439070,dirt,,path,
560445775,gravel,,footway,
560445776,gravel,,footway,
560459283,gravel,,footway,
560459284,dirt,,footway,
560467377,ground,,path,
560476394,ground,,path,
560476395,ground,,path,
560477986,unpaved,,footway,
560478083,ground,,path,
560478480,ground,,path,
560479414,compacted,,service,
560479416,unpaved,,unclassified,
560503920,unpaved,,residential,
560503933,gravel,,footway,
560504469,dirt,,track,
560513535,ground,,path,
560522966,unpaved,,path,
560522967,unpaved,,path,
560557240,pebblestone,,footway,
560583555,dirt,,residential,
560598523,unpaved,,track,
560621023,ground,,residential,
560634911,ground,,track,
560634913,ground,,path,
560634915,ground,,path,
560635603,ground,,cycleway,井川遊歩道
560673176,ground,,service,
560683760,ground,,path,
560684466,ground,,unclassified,
560684467,ground,,unclassified,
560684473,ground,,path,
560684475,ground,,path,
560685469,gravel,,path,
560685477,earth,,path,
560732017,ground,,service,
560732020,ground,,path,
560761419,gravel,,path,
560802501,ground,,track,
560802512,gravel,,unclassified,
560802514,gravel,,track,
560802517,gravel,,track,
560802518,ground,,track,
560802524,ground,,path,
560810066,ground,,path,
560843830,,grade4,residential,
560843831,,grade4,track,
560843832,,grade4,track,
560843833,,grade4,track,
560844111,,grade4,track,
560844112,,grade4,track,
560844113,,grade4,track,
560893276,unpaved,,service,
560893295,unpaved,,residential,
560893296,unpaved,,residential,
560893297,unpaved,,residential,
560893298,unpaved,,residential,
560951363,fine_gravel,,steps,
560986931,unpaved,,footway,
560994287,,grade4,track,
561020398,unpaved,,footway,
561022643,unpaved,,footway,
561125878,ground,,track,
561125879,ground,,path,
561137529,,grade3,track,林道上ラ山線
561252613,rubber,,footway,
561260053,wood,,footway,
561409882,,grade2,track,
561409883,,grade2,track,
561409884,,grade2,track,
561434337,unpaved,,service,
561497885,unpaved,,footway,
561497886,unpaved,,footway,
561497887,unpaved,,footway,
561497888,unpaved,,footway,
561497889,unpaved,,footway,
561497892,unpaved,,footway,
561497893,unpaved,,footway,
561501297,unpaved,,track,
561501298,unpaved,,track,
561503057,fine_gravel,,footway,
561519912,unpaved,,footway,
561526828,,grade4,track,
561537678,,grade4,track,
561537679,,grade4,track,
561557924,unpaved,,residential,
561557925,unpaved,,residential,
561591985,gravel,,path,
561647140,gravel,,footway,漆久保トンネル
561656739,unpaved,grade2,track,
561663004,,grade3,track,
561684016,,grade4,track,
561684157,unpaved,,residential,
561684159,unpaved,,residential,
561684169,unpaved,,residential,
561684170,unpaved,,residential,
561684171,unpaved,,service,
561773696,pebblestone,,footway,
561795911,unpaved,,residential,
561847173,stone,,footway,
561914425,dirt,,footway,
561914426,dirt,,footway,
561916583,dirt,,steps,
561916584,dirt,,footway,
561916585,dirt,,footway,
561916586,dirt,,footway,
561916587,dirt,,footway,
561971462,fine_gravel,,footway,
561978363,ground,,path,
561978367,ground,,path,
561978369,ground,,path,
561978997,ground,,path,
562040432,,grade2,track,
562040922,,grade4,track,
562043332,unpaved,,path,
562102394,,grade4,track,
562102404,,grade5,track,
562102405,,grade5,track,
562102406,,grade5,track,
562120283,unpaved,,path,
562126662,pebblestone,,path,
562126663,ground,,path,
562128991,unpaved,,service,
562128992,unpaved,,service,
562129005,unpaved,,path,
562129007,unpaved,,path,
562136311,unpaved,,path,
562136341,ground,,path,
562136343,ground,,path,
562165851,unpaved,,residential,
562178331,ground,,path,
562179940,pebblestone,,path,
562227267,gravel,,track,
562227271,unpaved,,footway,
562270190,unpaved,,footway,
562347565,unpaved,,track,
562347566,unpaved,,track,
562470795,fine_gravel,,path,
562473251,unpaved,,track,
562490756,,grade3,track,
562491406,,grade3,track,
562491407,,grade5,track,
562499516,ground,,path,
562538688,unpaved,,path,
562621095,ｗ,grade1,track,
562621659,unpaved,grade2,track,
562632307,unpaved,,service,
562632774,gravel,,service,
562668951,compacted,,footway,
562668953,compacted,,footway,
562668956,compacted,,footway,
562668957,compacted,,residential,
562674012,unpaved,,path,
562682994,,grade4,track,
562707900,compacted,,service,
562788417,unpaved,,service,
562788421,unpaved,,path,
562788439,unpaved,,path,
562897075,sand,,footway,
562897076,sand,,footway,
562897077,sand,,footway,
562897078,sand,,footway,
562906040,dirt,,track,
562926106,,grade4,track,
562926107,,grade4,track,
562949861,unpaved,,service,
562986661,,grade2,track,
562986662,,grade2,track,
562986663,,grade2,track,
562992982,,grade2,track,
562992983,,grade2,track,
563005000,compacted,,service,
563005001,compacted,,service,
563007151,gravel,,service,
563063466,unpaved,,residential,
563071992,fine_gravel,,footway,
563142343,sand,,path,
563147082,unpaved,,service,
563157966,unpaved,,service,
563175916,ground,,path,
563194170,pebblestone,,footway,
563235944,,grade4,track,
563236489,unpaved,,residential,
563236614,unpaved,,service,
563242680,ground,,path,
563242683,ground,,path,
563242686,unpaved,,footway,
563242700,unpaved,,unclassified,
563242702,unpaved,,unclassified,
563242708,unpaved,,footway,
563273138,unpaved,,unclassified,
563291756,unpaved,,service,
563351026,,grade5,track,
563351027,,grade5,track,
563359154,,grade4,track,
563364203,gravel,,path,
563407756,unpaved,,service,
563427030,gravel,,unclassified,
563490384,ground,grade3,track,
563507064,unpaved,,path,
563520378,,grade4,track,
563583735,unpaved,,service,
563624016,unpaved,,service,
563641321,ground,,path,奥浜名自然歩道
563656652,unpaved,,footway,
563661596,,grade3,track,林道居組諸寄線
563742562,ground,,path,
563742563,ground,,path,
563742564,ground,,path,
563742565,ground,,path,
563742566,ground,,path,
563742567,ground,,path,奥浜名自然歩道
563744764,ground,,path,
563744765,ground,,path,
563746916,ground,,path,
563746925,ground,,path,
563746930,ground,,path,
563747498,compacted,,footway,
563753232,unpaved,,path,
563760753,ground,,path,
563765605,ground,,path,
563765606,ground,,path,
563765607,ground,,path,
563765608,ground,,path,
563783630,unpaved,,footway,
563783632,wood,,footway,
563790054,unpaved,,path,
563795005,unpaved,,path,
563795007,unpaved,,path,
563795008,unpaved,,path,
563795009,unpaved,,path,
563795011,unpaved,,path,
563799796,fine_gravel,,footway,
563817687,,grade4,track,
563817692,,grade4,track,
563856821,unpaved,,residential,
563916780,ground,,footway,
563918051,unpaved,,service,
563955916,compacted,,track,
563969936,stone,,steps,
563970591,ground,grade4,track,
563974531,ground,,service,
563974897,unpaved,,footway,
563974898,unpaved,,footway,参道
563975539,unpaved,,footway,
563975540,unpaved,,footway,
563975541,unpaved,,footway,
563975542,unpaved,,footway,
563975544,unpaved,,footway,
563976538,unpaved,,footway,
563976540,unpaved,,footway,
564002854,fine_gravel,,footway,
564004636,ground,,footway,参道
564004637,ground,,footway,参道
564004638,ground,,footway,参道
564004639,ground,,footway,参道
564004642,ground,,footway,参道
564004643,ground,,footway,参道
564004649,ground,,footway,参道
564004650,ground,,footway,参道
564005017,dirt,,path,高座山ふれあい遊歩道
564005021,unpaved,,residential,
564007613,ground,,footway,
564012522,unpaved,,track,
564012523,unpaved,,track,
564018728,unpaved,,service,
564018730,ground,,footway,
564027713,gravel,,path,
564027718,gravel,,path,
564039803,fine_gravel,,footway,
564057267,,grade2,residential,
564064548,fine_gravel,,footway,
564064551,gravel,,pedestrian,
564071858,dirt,,track,林道後山線
564071861,dirt,,track,林道後山線
564091164,,grade3,track,
564091165,,grade3,track,
564091367,,grade3,track,
564091369,,grade3,track,
564091977,,grade3,track,
564091978,,grade3,track,
564093507,unpaved,,track,
564094440,ground,,path,栂海新道
564094444,ground,,path,栂海新道
564099712,compacted,,service,
564175754,dirt,,track,林道後山線
564191212,unpaved,,residential,
564225984,dirt,,footway,
564225987,dirt,,footway,
564252542,unpaved,,unclassified,
564259391,ground,,unclassified,
564259392,ground,,unclassified,
564259393,ground,,unclassified,
564259402,ground,,footway,
564259406,ground,,footway,
564315553,,grade4,track,
564319937,rock,,footway,
564319940,rock,,footway,
564348894,unpaved,,residential,
564372334,grass,,footway,
564383548,unpaved,,service,
564390121,dirt,,track,
564505645,unpaved,,service,
564505649,unpaved,,service,
564534053,,grade2,track,
564541693,unpaved,,path,
564544509,unpaved,,residential,林道空竜線
564548619,ground,,footway,
564584203,gravel,,path,
564617379,,grade3,track,
564617383,,grade3,track,
564617385,,grade3,track,
564625167,gravel,,path,
564630198,gravel,,service,
564809399,unpaved,,service,
564809400,unpaved,,service,
564809401,unpaved,,service,
564811670,unpaved,,path,
564811672,unpaved,,residential,
564879428,unpaved,,service,
564913053,ground,,steps,
564913054,dirt,,path,
564913081,ground,,path,
564913083,ground,,path,
564913086,ground,,path,
564913105,grass,grade5,track,
564913109,grass,,footway,
564913117,grass,grade5,track,
564966977,,grade4,track,
565045330,,grade2,footway,
565045349,unpaved,,path,
565058239,unpaved,,residential,
565092083,compacted,,service,
565092085,compacted,,path,
565103963,wood,,footway,
565103964,unpaved,,footway,佐鳴湖公園遊歩道
565103965,wood,,steps,
565151539,unpaved,,track,
565181208,,grade4,track,
565235221,,grade4,track,
565459211,unpaved,,path,
565467561,unpaved,,footway,
565565189,unpaved,,footway,
565571562,ground,,path,
565734367,ground,,unclassified,
565756100,unpaved,,footway,石橋
565795839,ground,,service,
565918160,unpaved,,path,
565918161,unpaved,,service,神明社裏参道
566006967,gravel,grade3,track,
566013215,unpaved,,service,
566045144,unpaved,,service,
566045675,unpaved,,residential,
566048035,,grade4,track,
566048037,,grade4,track,
566064691,ground,,footway,
566085281,dirt,,footway,
566146075,unpaved,,residential,
566146100,unpaved,,service,
566149616,unpaved,,service,
566149620,unpaved,,residential,
566155118,unpaved,,service,
566192133,unpaved,,service,
566211926,unpaved,,track,
566223617,fine_gravel,,service,
566231234,,grade2,track,
566231237,,grade2,track,
566232574,fine_gravel,,footway,
566304456,ground,,footway,
566318166,ground,,track,
566326746,ground,,track,
566326750,ground,,path,
566326763,ground,,path,
566332660,ground,,path,
566339045,unpaved,,footway,
566343352,unpaved,,service,
566343354,unpaved,,service,
566349668,,grade4,track,
566359611,,grade2,track,女那川林道
566365682,ground,,path,
566466765,gravel,grade2,unclassified,
566466766,ground,grade4,track,
566517003,fine_gravel,,footway,
566648763,gravel,,track,
566673797,ground,,path,
566732445,unpaved,grade2,track,
566859814,unpaved,,unclassified,奈良奥山ドライブウェイ
566859815,gravel,,unclassified,奈良奥山ドライブウェイ
566975533,sand,,pedestrian,
566975536,sand,,pedestrian,
567022748,ground,,path,
567022750,ground,,path,
567036235,gravel,,path,
567057698,unpaved,,residential,
567057723,gravel,,residential,
567077737,gravel,,footway,
567077750,compacted,,footway,
567212064,,grade5,track,
567212065,,grade5,track,
567457233,,grade4,track,
567482548,unpaved,,path,
567623060,sand,,service,
567800845,gravel,,footway,
567858795,fine_gravel,,service,
567865242,,grade2,track,
568044765,fine_gravel,,track,林道萩平笠山線
568057626,,grade3,track,
568057627,,grade3,track,
568057629,,grade3,track,
568057634,,grade3,track,
568080187,compacted,,path,
568212912,unpaved,,residential,
568231471,wood,,service,北総門橋
568340341,ground,,path,
568365915,unpaved,,track,
568381928,unpaved,,service,
568383473,dirt,,path,
568383483,earth,,path,
568383484,wood,,steps,
568383486,wood,,steps,
568383487,earth,,path,
568388025,,grade2,track,
568392683,dirt,,footway,
568394963,unpaved,,path,
568394964,unpaved,,path,
568399935,,grade2,track,
568436073,compacted,,footway,
568436086,compacted,,steps,
568436110,wood,,footway,
568437090,wood,,steps,
568478601,,grade2,track,
568478619,,grade3,track,
568478622,,grade3,track,
568478623,,grade3,track,
568478627,,grade3,track,
568478628,grass,,service,
568478639,,grade2,track,
568478661,dirt,,unclassified,
568478662,,grade4,track,
568507936,wood,,footway,
568507937,wood,,footway,
568507938,wood,,footway,
568507943,unpaved,,footway,
568510366,unpaved,,pedestrian,
568523682,compacted,,service,
568523695,compacted,,footway,
568576917,unpaved,,track,
568576919,unpaved,,track,
568661859,compacted,,path,
568668695,compacted,,path,
568701164,,grade4,track,
568721678,rock,,path,
568721679,rock,,path,
568721680,rock,,path,
568743278,unpaved,,service,
568743279,unpaved,,service,
568743280,unpaved,,service,
568825408,unpaved,,track,
568825409,unpaved,,track,
568825410,unpaved,,track,
569146451,dirt,,service,
569172189,unpaved,,track,
569172191,unpaved,,path,
569248535,unpaved,,path,
569388944,unpaved,,service,
569389023,unpaved,,service,
569398434,,grade3,track,
569398437,,grade3,track,
569398641,,grade3,track,
569398642,,grade3,track,
569473756,rock,,steps,
569473757,wood,,footway,
569628285,gravel,,footway,
569651904,unpaved,,footway,
569714942,unpaved,,footway,
569714957,ground,grade4,path,
569714969,unpaved,,path,
569715149,unpaved,,service,
569718694,sand,,service,
569772967,pebblestone,,residential,
569801592,asphalt;metal,,path,
569801609,metal_grid,,path,
569817094,unpaved,,path,
569952571,compacted,,footway,
569981022,unpaved,,path,
569981047,unpaved,,path,
569981048,unpaved,,path,
570096294,pebblestone,,residential,
570165668,compacted,,unclassified,
570176774,gravel,,service,
570240818,ground,,path,
570243919,ground,,path,
570297613,fine_gravel,,footway,
570317024,ground,,footway,
570317025,ground,,footway,
570333761,compacted,,steps,
570333762,compacted,,steps,
570390527,sand,,footway,
570390528,sand,,footway,
570390529,sand,,footway,
570401469,unpaved,grade3,track,
570401470,unpaved,grade3,track,
570401471,unpaved,,path,
570401472,unpaved,,path,
570401488,unpaved,grade3,track,
570401489,unpaved,,path,
570444393,ground,,footway,
570444394,ground,,footway,
570444395,ground,,footway,
570444396,ground,,footway,
570444397,ground,,footway,
570446850,ground,,path,
570446851,ground,,path,
570446852,ground,,path,
570446853,ground,,path,
570447708,grass,,track,
570449108,ground,,footway,
570449109,ground,,path,
570449110,ground,,footway,
570449557,,grade2,track,
570449558,,grade3,track,
570449562,,grade3,track,
570449564,,grade5,track,
570458409,,grade3,track,
570517294,unpaved,,path,
570517297,unpaved,,path,
570539700,unpaved,,service,
570543880,unpaved,,track,虹別第2支線林道
570580828,unpaved,,secondary,切畑道場線
570580829,ground,,secondary,切畑道場線
570587150,dirt,,path,
570589739,unpaved,,path,
570589753,unpaved,,path,
570589754,unpaved,,path,
570589755,unpaved,,path,
570589759,unpaved,,path,
570589763,stone,,path,
570589764,unpaved,,path,
570639954,unpaved,,footway,
570668199,gravel,,service,
570668202,ground,,path,
570675220,ground,,path,
570675223,ground,,path,
570675226,ground,,path,
570675230,ground,,path,
570694477,,grade3,track,
570707407,ground,,path,
570707422,ground,,path,
570707425,ground,,path,
570707427,ground,,path,
570707429,ground,,path,
570707433,gravel,,steps,
570707435,ground,,path,
570707437,ground,,path,
570707439,ground,,path,
570707442,ground,,path,
570707444,ground,,path,
570707445,ground,,path,
570707446,ground,,path,
570708723,ground,,footway,
570810553,unpaved,,residential,
570834608,unpaved,,track,
570891774,fine_gravel,,path,
570980392,gravel,,service,
571022251,ground,,service,
571022269,ground,,path,
571057174,dirt,,track,
571057176,dirt,,track,
571057252,,grade3,track,
571057253,,grade3,track,
571077653,ground,,path,
571079802,unpaved,,residential,
571127836,unpaved,,service,
571143555,unpaved,grade2,track,林道勝呂入山線
571159012,ground,,steps,
571159013,ground,,footway,
571176032,ground,,track,
571269386,,grade2,unclassified,
571365695,earth,,footway,
571405993,unpaved,,track,
571495356,unpaved,,unclassified,
571510859,gravel,,track,林道西名栗線
571538549,gravel,,service,
571558584,fine_gravel,,footway,
571558586,ground,,footway,
571866426,grass,,footway,
571994073,unpaved,,track,
572354336,dirt,,path,
572392460,unpaved,,service,
572394322,wood,,steps,
572411753,ground,,service,
572470630,grass,,footway,
572494496,fine_gravel,,service,
572501896,unpaved,,service,
572511234,unpaved,,footway,
572633886,,grade2,track,
572636853,,grade4,track,
572637543,unpaved,,trunk,国道414号
572667316,unpaved,,residential,
572699026,unpaved,,path,
572751325,pebblestone,,path,
572751327,earth,,footway,
572781013,unpaved,,service,
572820466,unpaved,grade3,track,
572820515,unpaved,grade2,track,
572820518,unpaved,grade3,track,
572820519,unpaved,grade3,track,
572820529,unpaved,,path,
572820530,unpaved,grade3,track,
572870311,,grade2,track,
572946080,gravel,grade2,track,
572953642,ground,,path,
572974361,ground,,path,
572976413,ground,,path,
573125489,unpaved,grade2,track,
573331611,gravel,grade2,track,
573331616,gravel,grade2,track,
573369065,unpaved,,path,
573399097,dirt,,footway,
573413721,grass,,footway,
573413722,grass,,footway,
573413723,grass,,footway,
573413724,grass,,footway,
573413725,grass,,footway,
573424342,gravel,,steps,
573425856,,grade4,track,
573425859,,grade3,track,
573425860,,grade4,track,
573425870,,grade4,service,
573425871,,grade3,track,
573425872,,grade4,track,
573425873,,grade4,track,
573425876,,grade4,track,
573425877,,grade4,track,
573425880,,grade3,track,
573442391,gravel,,path,
573442393,gravel,,path,
573482190,gravel,,service,
573486677,gravel,,service,
573496124,ground,,path,
573522244,pebblestone,,footway,
573550591,unpaved,grade3,track,
573593909,compacted,,service,
573593914,unpaved,grade3,track,
573593917,compacted,grade2,track,
573616781,ground,,path,
573657854,,grade4,unclassified,
573657855,,grade4,track,
573657954,,grade2,track,
573657955,,grade2,track,
573993724,compacted,grade2,track,
574000281,ground,,path,
574000285,gravel,,steps,
574014964,unpaved,,path,
574034621,wood,,footway,
574249544,unpaved,,path,
574281975,gravel,,path,
574359432,gravel,grade1,service,
574370725,gravel,,track,
574378141,gravel,,service,
574378145,,grade5,track,
574390503,dirt,,footway,
574476407,unpaved,,path,
574538976,gravel,,footway,
574538977,gravel,,footway,
574656600,unpaved,,track,
574736169,gravel,,footway,
574788737,unpaved,,footway,
574788740,unpaved,,footway,
574893921,pebblestone,,steps,
574957467,fine_gravel,,footway,
575005103,ground,,path,
575005135,ground,,path,
575009123,ground,,path,
575037930,wood,,steps,
575042335,unpaved,,path,
575042339,unpaved,,path,
575042367,unpaved,grade3,track,
575042398,ground,,path,
575076559,,grade2,track,
575076593,grass,,path,
575076627,unpaved,,residential,
575076629,unpaved,,residential,
575091769,unpaved,,track,
575157679,dirt,,track,
575157909,compacted,,residential,
575169164,wood,,steps,
575169168,wood,,path,
575169722,unpaved,,residential,
575169732,unpaved,grade3,track,
575177171,dirt,,path,
575177172,dirt,,path,
575177173,dirt,,path,
575177174,dirt,,path,
575177175,dirt,,path,
575177176,dirt,,path,
575177178,dirt,,path,
575177179,dirt,,path,
575177180,dirt,,path,
575177181,dirt,,path,
575177182,dirt,,path,
575181065,grass,,footway,
575209374,ground,,path,
575209375,ground,,path,
575209376,,grade2,track,
575209383,unpaved,grade2,track,
575233013,fine_gravel,,footway,
575233014,fine_gravel,,footway,
575233016,fine_gravel,,footway,
575233017,fine_gravel,,footway,
575233018,fine_gravel,,footway,
575233019,fine_gravel,,footway,
575249917,ground,grade5,track,
575249926,gravel,grade4,track,
575249933,ground,grade5,track,
575249952,grass,grade3,track,
575250551,ground,,path,
575274286,gravel,,service,
575376851,unpaved,,path,
575376899,unpaved,,residential,
575376926,,grade4,track,
575376949,unpaved,,residential,
575376959,unpaved,,residential,
575376960,unpaved,,residential,
575421199,unpaved,,track,
575488257,fine_gravel,,service,
575488259,fine_gravel,,service,
575521885,unpaved,,footway,
575598489,ground,,path,
575665228,unpaved,,path,
575672431,unpaved,grade4,track,
575672464,unpaved,,residential,
575672465,unpaved,,residential,
575672489,wood,,footway,
575851626,ground,,path,
575924882,unpaved,grade2,track,
575924884,unpaved,grade3,track,
575924893,unpaved,grade2,track,
575924896,unpaved,grade2,track,
576040344,stepping_stones,,footway,
576097332,gravel,,residential,
576097333,gravel,,residential,
576123416,unpaved,,service,
576177260,fine_gravel,,path,
576177261,dirt,,path,
576318035,unpaved,,track,
576364736,ground,,track,
576414295,unpaved,,track,
576416512,ground,,service,
576489693,unpaved,,residential,
576495371,unpaved,,residential,
576495372,unpaved,,residential,
576719509,,grade3,track,
576801423,unpaved,,residential,
576916840,ground,,path,
576937630,,grade3,track,
576937631,,grade3,track,
576937635,,grade3,track,
576968009,unpaved,,unclassified,
577118288,unpaved,grade3,track,
577118290,unpaved,grade3,track,
577120004,ground,,path,
577155380,wood,,footway,
577155383,wood,,footway,サテライト展望台へ約２．５ｋｍ
577174207,wood,,footway,
577227876,unpaved,,residential,
577227885,unpaved,,residential,
577378154,ground,,footway,
577446148,gravel,,service,
577453870,ground,,path,
577453871,ground,,path,
577456453,gravel,,service,
577461082,ground,,path,
577461083,ground,,path,
577461084,ground,,path,
577461085,ground,,path,
577461086,ground,,path,
577461087,ground,,path,
577461088,ground,,path,
577461089,ground,,path,
577465780,ground,,path,
577466071,ground,,path,
577478060,ground,,path,
577478061,ground,,path,
577478062,ground,,path,
577483305,grass,,path,
577483306,grass,,path,
577483307,grass,,path,
577483308,grass,,path,
577483309,grass,,path,
577483310,grass,,path,
577483311,grass,,path,
577483312,grass,,path,
577483313,grass,,path,
577483314,grass,,path,
577483315,grass,,path,
577483316,grass,,path,
577483317,grass,,path,
577483318,grass,,path,
577483319,grass,,path,
577483320,grass,,path,
577483321,grass,,path,
577483322,grass,,path,
577483323,grass,,path,
577483324,grass,,path,
577483325,grass,,path,
577483326,grass,,path,
577483327,grass,,path,
577483328,grass,,path,
577483329,grass,,path,
577483330,grass,,path,
577483331,grass,,path,
577483332,grass,,path,
577483333,grass,,path,
577486868,grass,,path,
577499912,grass_paver,,footway,
577606004,grass,,path,
577606005,grass,,path,
577606006,grass,,path,
577606007,grass,,path,
577606008,grass,,path,
577606009,grass,,path,
577606010,grass,,path,
577606011,grass,,path,
577606012,grass,,path,
577606013,grass,,path,
577606014,grass,,path,
577606015,grass,,path,
577606016,grass,,path,
577606017,grass,,path,
577606018,grass,,path,
577606019,grass,,path,
577606020,grass,,path,
577606021,grass,,path,
577606022,grass,,path,
577606023,grass,,path,
577606024,grass,,path,
577606025,grass,,path,
577606026,grass,,path,
577606027,grass,,path,
577606028,grass,,path,
577606029,grass,,path,
577606030,grass,,path,
577606031,grass,,path,
577606032,grass,,path,
577606033,grass,,path,
577606034,grass,,path,
577606035,grass,,path,
577606036,grass,,path,
577606037,grass,,path,
577606038,grass,,path,
577606039,grass,,path,
